URL Page,users,uniquePageviews,pageviews,Brand,Posted On (DD/MM/YYYY),Month,Product
/2020/2/bes]eek-40.896598808088289,1976.2,2027.2,2246.8,Kaemj:V;+O6cOHt6,00:00.0,2,bes]eek-40.896598808088289
/2020/2/besLtream0.186962525953097,185.8,187.4,197.2,BeUKFxm$00M\x<]A,49:06.0,2,besLtream0.186962525953097
/2020/2/besPorrow0.847994876826876,105.4,105.6,109.2,BeZ:bG'Lh>.r*Bk/,04:58.0,2,besPorrow0.847994876826876
/2020/2/besT-20200.258241324401479,1555.4,1564.2,1666.6,AS&imOs*;/:L*GK,52:12.0,2,besT-20200.258241324401479
/2020/2/besEwhite0.606624805272475,3424.4,3450.4,3709.2,BaM;gk|):j72N5{Y,00:16.0,2,besEwhite0.606624805272475
/2020/2/besVx-hbo0.432674016075755,636.6,648.4,690.8,"MouDd/fn,XEARhBp",00:12.0,2,besVx-hbo0.432674016075755
/2020/2/besCx-hbo0.496458643481617,2588,2640.4,2817.2,"MouDd/fn,XEARhBp",38:24.0,2,besCx-hbo0.496458643481617
/2020/2/besdrokes0.012472090815314,1143.4,1183.4,1253.6,St(~u}!m<6Hj^Mv8,00:14.0,2,besdrokes0.012472090815314
/2020/2/best645ar0.566788097417618,494.6,514,561.6,St(~u}!m<6Hj^Mv8,00:03.0,2,best645ar0.566788097417618
/2020/2/besdhalid0.467975301571118,423,434.6,467.8,KiU`$%@D=9z(%A=f,14:43.0,2,besdhalid0.467975301571118
/2020/2/besB-plum0.940303006645093,5169.2,5388.2,5919.4,NiPea$n|Eu@<@>'L,53:03.0,2,besB-plum0.940303006645093
/2020/2/besjekend0.431136312747445,6275.4,6480.4,7212.4,"Relp\+KJ?D,cWw0P",05:12.0,2,besjekend0.431136312747445
/2020/2/besplight0.940221864773461,10024.8,10457.2,11779.6,NiPea$n|Eu@<@>'L,45:06.0,2,besplight0.940221864773461
/2020/2/besQrange0.761841417919808,4765,4905.8,5446.2,"Vag9""-Z=gN30ND@[",39:10.0,2,besQrange0.761841417919808
/2020/2/besFs-ads0.705179740251161,3311.4,3455.2,3932,"Fo7kko'6z""5EpvSo",49:46.0,2,besFs-ads0.705179740251161
/2020/2/beyFwatch0.610172349113849,1093,1133,1239,"Koa;DCfb'g~Wj""+b",05:21.0,2,beyFwatch0.610172349113849
/2020/2/bigZ-info0.114605511098453,2550.8,2595.6,2766.6,"LaB>qP,VUKURNQo",45:23.0,2,bigZ-info0.114605511098453
/2020/2/bigRm-day0.489222859414002,3336,3566.8,3969.6,Nes[8ukT8KBR8yVs,18:37.0,2,bigRm-day0.489222859414002
/2020/2/bilZtream0.904589611583952,923.4,941,1008.4,"Ja9<1F2\::?C,$Z=",42:30.0,2,bilZtream0.904589611583952
/2020/2/bil]mplon0.833414478120505,292.6,296.4,315,Exa~e4sZi*|fpD<^,48:52.0,2,bil]mplon0.833414478120505
/2020/2/bilWsmets0.617115170312199,348.8,355.4,389,BB[q8*6$NM6cub(y,36:31.0,2,bilWsmets0.617115170312199
/2020/2/bilcmonds0.0967914849148883,1413.6,1464.2,1614,"Relp\+KJ?D,cWw0P",17:25.0,2,bilcmonds0.0967914849148883
/2020/2/bilSe-buy0.702971259916055,1440.8,1479,1646.2,"Ac8IJsKH,4xtY.Tk",29:41.0,2,bilSe-buy0.702971259916055
/2020/2/bilV-info0.0376941527691247,377.4,382.6,416.6,Nes[8ukT8KBR8yVs,29:49.0,2,bilV-info0.0376941527691247
/2020/2/bilylease0.29946292446369,494,503.4,551.4,BId$HUD>RZi{IO,08:05.0,2,bilylease0.29946292446369
/2020/2/birXa-cat0.423684577718384,313.2,324.2,349.6,Al_w1b7Rgo1[d5(t,05:55.0,2,birXa-cat0.423684577718384
/2020/2/bjoYement0.444793153066272,228.8,239.2,261,Bj-_MMC5I\U#LHJb,31:15.0,2,bjoYement0.444793153066272
/2020/2/blaE-look0.982569246208384,4586,4676.2,5216.6,NiPea$n|Eu@<@>'L,37:19.0,2,blaE-look0.982569246208384
/2020/2/blampment0.132084114566485,284.6,288.8,302,Vi2U6AD.0>IT@eyc,46:18.0,2,blampment0.132084114566485
/2020/2/bla\tream0.746645807216699,30.2,30,31.2,"Bl;P`hw>Y=XNw,H$",33:31.0,2,bla\tream0.746645807216699
/2020/2/blaeinued0.119880969730023,1098.4,1115.4,1181,"Bl,hXn0!K},Zx92r",34:00.0,2,blaeinued0.119880969730023
/2020/2/blaRkbook0.382399235834086,545,551.6,584.2,bl.T3I&^Ob6eu}^,21:57.0,2,blaRkbook0.382399235834086
/2020/2/blaTtream0.288921633603271,180,183.2,195.4,BlB#AB(UH9ly%pq:,38:02.0,2,blaTtream0.288921633603271
/2020/2/blee-info0.59244204834216,1433.6,1487.8,1650,"Vag9""-Z=gN30ND@[",04:01.0,2,blee-info0.59244204834216
/2020/2/bliCibals0.524959324869003,1524.4,1550.4,1624,BloTC6iRhLhvHOzY,54:20.0,2,bliCibals0.524959324869003
/2020/2/blicumors0.0542866118637565,89.8,91.8,98.4,TVhJ7pV?0zFWKy_P,56:46.0,2,blicumors0.0542866118637565
/2020/2/bliq-info0.907268797346518,2456.2,2482.2,2610.4,BloTC6iRhLhvHOzY,00:34.0,2,bliq-info0.907268797346518
/2020/2/blopibuya0.81148225378478,453,459,502.6,ShrLOBp`o-Hl?iN,46:52.0,2,blopibuya0.81148225378478
/2020/2/bluFobama0.278931510549005,719.2,737.2,771.6,"Blwm]""jI^3/Z%|S6",08:40.0,2,bluFobama0.278931510549005
/2020/2/blujailer0.269325212468591,699.8,723.4,757.8,"Unw,S_NRX5R[5QO3",00:17.0,2,blujailer0.269325212468591
/2020/2/bmwa-info0.915841390735226,1371.6,1398.6,1542.6,PU]vXmX9fgf$xf!/,48:31.0,2,bmwa-info0.915841390735226
/2020/2/bodz-20000.867013510885582,560.6,575.2,631.6,Bo}~4E4|Yt]}.eQ2,54:05.0,2,bodz-20000.867013510885582
/2020/2/bol[video0.338031580970608,61.8,64.6,69.8,"ThmWJFMKjj<~""$cq",04:02.0,2,bol[video0.338031580970608
/2020/2/bolIwatch0.325829600756644,42.4,43.8,47.8,"ThmWJFMKjj<~""$cq",53:34.0,2,bolIwatch0.325829600756644
/2020/2/bol]lease0.98366432451212,379.8,385.8,429.4,"Ac8IJsKH,4xtY.Tk",14:23.0,2,bol]lease0.98366432451212
/2020/2/bon[tream0.39509196569772,774,796.2,848.8,BoAbns.V'7F{N/ji,12:30.0,2,bon[tream0.39509196569772
/2020/2/bonWscars0.752363113285772,577.4,587.4,618.4,"MouDd/fn,XEARhBp",06:06.0,2,bonWscars0.752363113285772
/2020/2/bonGlaims0.924808957977457,5796.8,5909.2,6230.4,Bo_*mw`!NbE/zn~a,22:59.0,2,bonGlaims0.924808957977457
/2020/2/bonLscars0.106620738308665,395,399,420,Bo_*mw`!NbE/zn~a,57:39.0,2,bonLscars0.106620738308665
/2020/2/bonsaster0.0378046995096288,845.4,870.2,932.4,"JoxLBPhc>,uLOX;y",20:46.0,2,bonsaster0.0378046995096288
/2020/2/bor_ement0.603681963665732,204.4,207.6,221.2,"MouDd/fn,XEARhBp",48:43.0,2,bor_ement0.603681963665732
/2020/2/botC-week0.960557011261366,634.6,640,687.6,"Bo,.sBb5u?We2$>D",13:11.0,2,botC-week0.960557011261366
/2020/2/bouBening0.934406455877189,524.6,529.4,558.4,AryYV46O9(Znn]88,00:36.0,2,bouBening0.934406455877189
/2020/2/boxPurent0.622807140280081,1251.4,1260,1355,CoGXb3uT&^.NE9Qn,28:04.0,2,boxPurent0.622807140280081
/2020/2/boyra-1000.219644025014488,230.4,236.2,249.4,Bo;q|H)GtsEG:'DI,41:15.0,2,boyra-1000.219644025014488
/2020/2/braGe-xlp0.411937922721373,1178.8,1199.2,1292.2,"BrOPxVD^2I,UEKiR",44:27.0,2,braGe-xlp0.411937922721373
/2020/2/braw-info0.548912361534461,289.4,294.2,317.6,KoI_j-t0UYOL(Gmx,03:07.0,2,braw-info0.548912361534461
/2020/2/brazkbook0.555302954825213,575.8,589.6,659.8,RO)w!]$XtL*L8.iS,40:13.0,2,brazkbook0.555302954825213
/2020/2/breY-info0.109586876201031,1437.2,1487,1621.4,K-#YTGr*E>n&1{np,55:14.0,2,breY-info0.109586876201031
/2020/2/brek-look0.981956505636004,404,412.2,447,WaQqK)2JxI(=dac=,28:54.0,2,brek-look0.981956505636004
/2020/2/breLtream0.246542081607639,533.8,553.6,593.2,BrxABNc'dYK1`5d,37:24.0,2,breLtream0.246542081607639
/2020/2/broProcky0.109886764996968,732,740.6,799.6,Phlkm9fkpdb+WHbM,57:06.0,2,broProcky0.109886764996968
/2020/2/broIvideo0.324964380544671,234.8,242.2,261.4,VipZx1>S^s?}%X(},02:18.0,2,broIvideo0.324964380544671
/2020/2/broS-info0.20449985609989,706.8,713.2,773.6,Coi%hNfxcpJXpz^s,46:22.0,2,broS-info0.20449985609989
/2020/2/broCeleas0.781957063977952,1007.8,1028.4,1149.8,"Ac8IJsKH,4xtY.Tk",45:51.0,2,broCeleas0.781957063977952
/2020/2/bryqrette0.18073986004658,2244.4,2272.6,2345,"AMAx0pz)~n[y2o,.",35:43.0,2,bryqrette0.18073986004658
/2020/2/bulp-news0.495680656415222,447.4,449.2,472.4,"Ac8IJsKH,4xtY.Tk",02:01.0,2,bulp-news0.495680656415222
/2020/2/bulYlease0.270496769624237,1387.6,1417,1664.2,"Ac8IJsKH,4xtY.Tk",05:21.0,2,bulYlease0.270496769624237
/2020/2/buretisci0.494930249854293,982.8,1001,1061.2,BuFAFPk%uWPH=%>[,34:51.0,2,buretisci0.494930249854293
/2020/2/burXrical0.130071811197507,2655.8,2702.4,2861.8,Cot.w(OGkL5G&~uc,46:33.0,2,burXrical0.130071811197507
/2020/2/burK-info0.0907596460140477,2008.6,2052.8,2165.2,"Bu>*""47|l>mP`-Cb",03:11.0,2,burK-info0.0907596460140477
/2020/2/burOtream0.312410699767015,919.6,934.4,1034.6,BudYoQTL+1SE72Yv,44:15.0,2,burOtream0.312410699767015
/2020/2/burzement0.57038345844755,85.4,87.4,94.6,To4igH@?`Wl1b'.#,14:46.0,2,burzement0.57038345844755
/2020/2/burltream0.98959827776745,1011.4,1046.8,1112,"Bu~,vPua16EjDw_?",34:33.0,2,burltream0.98959827776745
/2020/2/busUpaign0.0775866221735104,592,601.8,658.8,Exa~e4sZi*|fpD<^,59:04.0,2,busUpaign0.0775866221735104
/2020/2/bybkkbook0.556310008305369,289.6,291.4,307.2,Byt{M$ms:#$|2#[,24:37.0,2,bybkkbook0.556310008305369
/2020/2/camwvideo0.764599523192809,722.8,736.4,792.6,MuWC*=)*$xiqg6e],33:43.0,2,camwvideo0.764599523192809
/2020/2/cam_ition0.197634491159013,139.6,140.2,152.8,Exa~e4sZi*|fpD<^,50:25.0,2,cam_ition0.197634491159013
/2020/2/canIlease0.362310216594265,910.2,954.8,1089.2,Me)=j(k#pe;yd0FE,37:14.0,2,canIlease0.362310216594265
/2020/2/canIolicy0.357007685427276,1596.6,1613.4,1684.2,"In98AI}ml,zlOK2-",00:26.0,2,canIolicy0.357007685427276
/2020/2/canD-info0.979213864803273,476.6,485.6,509.6,VipZx1>S^s?}%X(},18:36.0,2,canD-info0.979213864803273
/2020/2/carzkbook0.00588358229842978,1738.8,1756.6,1890.4,Ca9NuXHDqc7-!7Te,58:36.0,2,carzkbook0.00588358229842978
/2020/2/carQeacon0.888024798480621,168.8,172,183.2,Exa~e4sZi*|fpD<^,48:06.0,2,carQeacon0.888024798480621
/2020/2/casIcolor0.298316169193407,4183.2,4261,4935.4,WaQqK)2JxI(=dac=,48:52.0,2,casIcolor0.298316169193407
/2020/2/casU-info0.246006406931244,5061.2,5179.6,5655,"Ac8IJsKH,4xtY.Tk",28:38.0,2,casU-info0.246006406931244
/2020/2/cas^black0.454867332411063,9641.6,9861.4,10919.8,WaQqK)2JxI(=dac=,08:23.0,2,cas^black0.454867332411063
/2020/2/casCwatch0.200478374270761,53.6,59,70.4,"muy(D#""d02`vwt_^",03:23.0,2,casCwatch0.200478374270761
/2020/2/cavVlease0.444566497944673,486.8,492,520.6,Sk/<*KO~1JT=abjp,35:16.0,2,cavVlease0.444566497944673
/2020/2/cavHlease0.69819380440538,436.4,442.2,470.4,C.$}szSfu_>|U}D6,29:01.0,2,cavHlease0.69819380440538
/2020/2/cava-flip0.699534402539755,983.4,997.8,1057.4,Sa?9zXUH5iJbuE'S,36:16.0,2,cava-flip0.699534402539755
/2020/2/cd-qgrade0.372724711724729,539.6,546.6,573.2,Ga?%G!/m1PzuNFtA,07:31.0,2,cd-qgrade0.372724711724729
/2020/2/celfwelry0.877099663080718,606,617,663.6,Ceu@fED9|vuEJDI1,10:14.0,2,celfwelry0.877099663080718
/2020/2/celDpaign0.025307324597804,1175.8,1194,1296.8,Ceu@fED9|vuEJDI1,59:06.0,2,celDpaign0.025307324597804
/2020/2/ceng-info0.765438662502562,817.2,829.8,920.8,PU]vXmX9fgf$xf!/,30:12.0,2,ceng-info0.765438662502562
/2020/2/cerNkbook0.106906055738076,560.4,571.2,617,Lo:}7^:YFSc4xYIs,41:11.0,2,cerNkbook0.106906055738076
/2020/2/chah-info0.873474795980706,666,679.8,727,"Ac8IJsKH,4xtY.Tk",16:15.0,2,chah-info0.873474795980706
/2020/2/chayliams0.938754321262044,830,840.6,917,"Ph,getRZ~~nFr2G",37:14.0,2,chayliams0.938754321262044
/2020/2/chewtream0.728031697697878,378.6,390.8,415.8,Soh0dP6'I?V0T<v+,50:40.0,2,chewtream0.728031697697878
/2020/2/cheOition0.339471726711142,1281,1301.2,1395.8,"Je]F8cJ23""=52w*o",58:10.0,2,cheOition0.339471726711142
/2020/2/chiIisten0.384667734025247,440,457.2,490.6,ChbB`+|eEUvC7i;$,06:27.0,2,chiIisten0.384667734025247
/2020/2/chiE-20200.401447039386758,132.8,134,139.6,MuWC*=)*$xiqg6e],23:51.0,2,chiE-20200.401447039386758
/2020/2/chiLtream0.0563284090846642,28.8,29,30.4,"ch""Mn)aG+J0a5y(c",43:48.0,2,chiLtream0.0563284090846642
/2020/2/chii-info0.603656907124312,1141.8,1165,1278.8,"Ac8IJsKH,4xtY.Tk",50:20.0,2,chii-info0.603656907124312
/2020/2/chrR-news0.307227394898729,4903.8,5035.4,5311.6,"Jo?$J}r_""0#/!m:",45:44.0,2,chrR-news0.307227394898729
/2020/2/chrkrview0.136276106074116,420.4,445,490.2,"Ince!T,;eW/4o\eg",00:35.0,2,chrkrview0.136276106074116
/2020/2/chrlition0.35990911090642,331,335.8,356.4,Exa~e4sZi*|fpD<^,36:57.0,2,chrlition0.35990911090642
/2020/2/chrC-info0.811363708667866,545.2,560,630.2,"Relp\+KJ?D,cWw0P",56:25.0,2,chrC-info0.811363708667866
/2020/2/chrection0.79318452684049,3571.6,3609.6,4136,"Ac8IJsKH,4xtY.Tk",38:58.0,2,chrection0.79318452684049
/2020/2/cirdction0.605998181642698,278.2,284.2,313.6,CiP;h&!5~h{HkeSa,02:03.0,2,cirdction0.605998181642698
/2020/2/cj-]ebwoy0.496885759976478,39.8,40.8,42.2,CJi<H5E/r$/cG0D[,40:39.0,2,cj-]ebwoy0.496885759976478
/2020/2/cj-X-info0.218025045197712,407.6,416,451.6,Exa~e4sZi*|fpD<^,20:31.0,2,cj-X-info0.218025045197712
/2020/2/cloItream0.0515387422837836,18.4,19.4,20,Op7StKI~*6LcgS~d,41:56.0,2,cloItream0.0515387422837836
/2020/2/clo]psule0.66610983242968,744.6,756.6,823,CLsuNAO(!/-ZWsM,33:15.0,2,clo]psule0.66610983242968
/2020/2/cloCekend0.258780299750521,644.6,657.2,708.6,MioCDkZRKem/`Ght,16:34.0,2,cloCekend0.258780299750521
/2020/2/co-blease0.0430736101929086,542.8,558.8,619.2,FuOomx-xOFrHWDSN,39:00.0,2,co-blease0.0430736101929086
/2020/2/coaz-week0.216801592681554,785.2,797.2,874.8,COZS+TR~FxbM\l<P,26:51.0,2,coaz-week0.216801592681554
/2020/2/cocNlease0.551983817622048,2331,2378.2,2458.8,Cor@Q'R\w5wGe}S&,53:33.0,2,cocNlease0.551983817622048
/2020/2/cocilease0.908083727823501,458.2,467.4,504.6,AtxysEOSb~n37M^u,55:03.0,2,cocilease0.908083727823501
/2020/2/codqction0.928398863663452,250.6,253.8,273.2,"CoX:""%mH[-:W&'$",48:38.0,2,codqction0.928398863663452
/2020/2/colcction0.738068021283368,3827.6,3892,4395.8,Ox^{^;$o)t7!n!^G,36:30.0,2,colcction0.738068021283368
/2020/2/coladible0.302574901866522,239,244.4,254.8,"CoX_^y)l4>'#=}""V",43:25.0,2,coladible0.302574901866522
/2020/2/colGation0.788016188124745,266.4,270.8,301.8,HeheT7}B]M12oYRo,28:44.0,2,colGation0.788016188124745
/2020/2/com\kbook0.0544407511442566,777.6,793.6,887.8,Coi%hNfxcpJXpz^s,34:08.0,2,com\kbook0.0544407511442566
/2020/2/commlease0.306513777335973,2939.4,3008.8,3324.2,NiPea$n|Eu@<@>'L,15:31.0,2,commlease0.306513777335973
/2020/2/comK-info0.296292222630211,302.4,304.8,324,Coi%hNfxcpJXpz^s,20:04.0,2,comK-info0.296292222630211
/2020/2/comi1-mid0.694764184528489,9246.4,9472.8,10163.2,NiPea$n|Eu@<@>'L,13:56.0,2,comi1-mid0.694764184528489
/2020/2/comUlease0.730296842090327,408.4,414.6,444.8,"Ac8IJsKH,4xtY.Tk",26:37.0,2,comUlease0.730296842090327
/2020/2/conq7170c0.726553712454573,1508,1546,1686,CoGXb3uT&^.NE9Qn,34:27.0,2,conq7170c0.726553712454573
/2020/2/conI-info0.5195610505832,533,544.4,605.8,CoGXb3uT&^.NE9Qn,39:09.0,2,conI-info0.5195610505832
/2020/2/con]akers0.119953306765627,405.4,412,456.6,CoGXb3uT&^.NE9Qn,47:09.0,2,con]akers0.119953306765627
/2020/2/coni7061c0.00333651967909598,500.8,507.2,550.2,CoGXb3uT&^.NE9Qn,58:25.0,2,coni7061c0.00333651967909598
/2020/2/conGisten0.538615117270489,345.4,358.4,389.8,CoR-\bvQ6e<z&8Y|,35:34.0,2,conGisten0.538615117270489
/2020/2/copUtions0.828817503561708,1022.8,1036.2,1124.2,Di]w&n13KHJ;4-to,00:46.0,2,copUtions0.828817503561708
/2020/2/corRbasel0.882621120941216,429.6,433,462.2,"Mu?1?z.""C3?dJ>_7",20:16.0,2,corRbasel0.882621120941216
/2020/2/cotOkbook0.385930178278025,562.4,570.8,618.8,BaM;gk|):j72N5{Y,36:46.0,2,cotOkbook0.385930178278025
/2020/2/craGition0.0317035792861941,157.8,159.4,171.2,Cr3ALgCZdo3Yn=qw,36:31.0,2,craGition0.0317035792861941
/2020/2/cramlease0.629342949765449,385.2,390,418.2,cor!Z!Qv:poLT*K5,21:26.0,2,cramlease0.629342949765449
/2020/2/craVation0.156624832542467,1550,1589.2,1763.8,ad(;%f6iD'}9EHD[,00:13.0,2,craVation0.156624832542467
/2020/2/crawlease0.600250163253283,235,239,257.4,Cr?t`W:$':#zU`lt,35:37.0,2,crawlease0.600250163253283
/2020/2/criBstone0.33299982744549,805.4,816.6,864.8,"Fo7kko'6z""5EpvSo",29:26.0,2,criBstone0.33299982744549
/2020/2/croWicago0.070681407260435,296,306.4,344.4,Ch=NkQ8+?ImRfIzN,55:57.0,2,croWicago0.070681407260435
/2020/2/crohrecap0.846291030463112,40268,41966,75630.2,NBi[5'~Qe}[-=.{A,00:27.0,2,crohrecap0.846291030463112
/2020/2/cruKshows0.876178615818081,305,313.8,336.4,AnPoI\$xgW.:kgQ{,23:40.0,2,cruKshows0.876178615818081
/2020/2/curitream0.417415398120953,79.2,80,85.4,Cu`bnKaR.rRY}F\H,00:01.0,2,curitream0.417415398120953
/2020/2/curyvideo0.907506775331656,183,183.4,189,Cu`bnKaR.rRY}F\H,09:55.0,2,curyvideo0.907506775331656
/2020/2/cziv-look0.64001586981506,595.4,609.4,651.8,3Dr>Z4/Ausfv9D]?,31:02.0,2,cziv-look0.64001586981506
/2020/2/d-sstream0.909668967647215,320.2,334.2,362.2,Al_w1b7Rgo1[d5(t,59:27.0,2,d-sstream0.909668967647215
/2020/2/da-Owatch0.295428677627557,1173.6,1199.4,1270.6,Da/xPIRMm<RoHnZ/,47:54.0,2,da-Owatch0.295428677627557
/2020/2/dabYtream0.580090421667485,1807.8,1876.6,2026.4,Re;rrx9x#P!0aOp(,54:50.0,2,dabYtream0.580090421667485
/2020/2/daiykbook0.776179131438814,533.4,539.6,585.4,"Da""ND@My`uY|bA`/",15:01.0,2,daiykbook0.776179131438814
/2020/2/daiJ-ss200.566909195601945,532.6,547.4,594.4,cor!Z!Qv:poLT*K5,52:40.0,2,daiJ-ss200.566909195601945
/2020/2/daigkbook0.162366800242661,686,707.2,776.8,DAPWWOR<~u./JvM3,01:18.0,2,daigkbook0.162366800242661
/2020/2/dam^board0.0486990678535383,3255.8,3307.6,3592.6,ad(;%f6iD'}9EHD[,45:24.0,2,dam^board0.0486990678535383
/2020/2/danQlease0.630120044322171,1191.4,1212.6,1308.2,Br0Aza@`0k<LPOVi,09:20.0,2,danQlease0.630120044322171
/2020/2/danDction0.632203228858469,322,329.6,357.8,DaNv<aCwERO3?{G0,00:53.0,2,danDction0.632203228858469
/2020/2/danLwatch0.828720902063843,205.2,206.8,218,"Ki2W*dzo0^'?Jr-""",51:19.0,2,danLwatch0.828720902063843
/2020/2/dasjkbook0.434391741105851,218,220.2,241.6,Lo:}7^:YFSc4xYIs,18:41.0,2,dasjkbook0.434391741105851
/2020/2/davrsplay0.734518688349544,453.2,470.4,514.6,"DaI<,IyMX`^;u|XV",38:25.0,2,davrsplay0.734518688349544
/2020/2/davR-info0.967358250822964,656.2,661,716.4,"BoJmlDA""J>GDp<X=",00:01.0,2,davR-info0.967358250822964
/2020/2/dayflease0.0945518995687252,595.6,613,665.2,Tol~a2$7SXUJH+hX,32:59.0,2,dayflease0.0945518995687252
/2020/2/dc-R-info0.211041611336399,778.8,789.4,849,"DC,y+&FqKyUlYKqY",15:18.0,2,dc-R-info0.211041611336399
/2020/2/de-hition0.487215899170222,290.2,296.2,320.6,Exa~e4sZi*|fpD<^,02:54.0,2,de-hition0.487215899170222
/2020/2/deaGigure0.257251153339565,993.8,1013.6,1117.4,"GoZ<L5a1@jD,&*uk",18:28.0,2,deaGigure0.257251153339565
/2020/2/defC-info0.413642135202577,1417.8,1470.6,1656.6,PU]vXmX9fgf$xf!/,34:17.0,2,defC-info0.413642135202577
/2020/2/dejtwatch0.920775013871162,116.4,121,127.2,De`L.p+Nv@L$FJzl,41:14.0,2,dejtwatch0.920775013871162
/2020/2/delu-info0.606465817058814,339.8,346.2,368.2,"Ca1Bl]5C}N]-#wP""",25:13.0,2,delu-info0.606465817058814
/2020/2/denBisten0.668747726054761,393.4,409.8,436.2,Deg%MX`9@78X?;8,10:33.0,2,denBisten0.668747726054761
/2020/2/denS-film0.870528556009415,490.8,520.4,563.6,Deg%MX`9@78X?;8,55:01.0,2,denS-film0.870528556009415
/2020/2/desnicoke0.759596412265178,456.2,459.6,501.6,PoeePmGTwCMVS*hv,31:56.0,2,desnicoke0.759596412265178
/2020/2/dessmages0.538074848160619,555.6,569.4,615.4,Exa~e4sZi*|fpD<^,16:01.0,2,dessmages0.538074848160619
/2020/2/desE-drop0.699214282242627,239.2,246.4,274,ScT/I+M9``wQEvd,56:12.0,2,desE-drop0.699214282242627
/2020/2/dheulease0.508278791514324,283.4,285.6,301,"Ac8IJsKH,4xtY.Tk",11:21.0,2,dheulease0.508278791514324
/2020/2/diaUekend0.0599559491576003,2308.6,2370,2620.8,Di@lO=3wbqw>+@VA,53:09.0,2,diaUekend0.0599559491576003
/2020/2/dicW-drop0.565868316002311,782.8,793.6,859.2,Di2&2w%Z2_S.BSoW,17:27.0,2,dicW-drop0.565868316002311
/2020/2/diee-info0.561717557353137,646.2,657.8,703.6,DiWH3P}F+qe.<57S,00:39.0,2,diee-info0.561717557353137
/2020/2/diehunway0.200694446746561,418.2,424,463.6,DivQWUs5@Bn`vT]v,50:04.0,2,diehunway0.200694446746561
/2020/2/dimokbook0.52699387182158,1046.2,1067,1165.8,Da_c<~prKnlJAB(:,12:24.0,2,dimokbook0.52699387182158
/2020/2/dinPdebut0.889436716008998,1918.6,1968.4,2143.4,LoyF~jcKsF0bk(t-,01:22.0,2,dinPdebut0.889436716008998
/2020/2/dioQ-case0.400915418746256,1132.6,1147.2,1236.4,DiL%1<G?YSFM_/TR,15:20.0,2,dioQ-case0.400915418746256
/2020/2/dioTlease0.70089196626127,525.2,532.8,568.2,DiL%1<G?YSFM_/TR,37:23.0,2,dioTlease0.70089196626127
/2020/2/dio_oject0.0407787339396449,526.8,532.4,559.2,DiL%1<G?YSFM_/TR,21:22.0,2,dio_oject0.0407787339396449
/2020/2/diotrsham0.52366698846284,801.8,811.4,870.2,DiL%1<G?YSFM_/TR,58:31.0,2,diotrsham0.52366698846284
/2020/2/dioo-look0.122539982197778,1168,1182.8,1250.8,DiL%1<G?YSFM_/TR,19:32.0,2,dioo-look0.122539982197778
/2020/2/diobjones0.0627744413728091,1280.4,1295.6,1384.8,DiL%1<G?YSFM_/TR,02:52.0,2,diobjones0.0627744413728091
/2020/2/dipsvideo0.475299891637777,302.2,307.6,322.8,Di>F/&\dpnsv;i33,17:41.0,2,dipsvideo0.475299891637777
/2020/2/disVtream0.0996796780687896,349.4,361.2,387,Div|bd.QBSMyuPc>,52:44.0,2,disVtream0.0996796780687896
/2020/2/disAtream0.716343721535851,219.4,222,237.4,Div|bd.QBSMyuPc>,40:27.0,2,disAtream0.716343721535851
/2020/2/disdement0.345578803708201,1341,1356.8,1407.8,DiCo4(99zZ<nkafj,38:18.0,2,disdement0.345578803708201
/2020/2/disqublic0.871829896785013,18458.4,18794.2,19880.6,St6{Rrn)0w|WM/ep,32:23.0,2,disqublic0.871829896785013
/2020/2/disY-info0.948029250979389,696.4,705,747.6,"MouDd/fn,XEARhBp",47:59.0,2,disY-info0.948029250979389
/2020/2/disPibers0.763501285200087,104.6,105.4,115.6,ThEBq]t!=R<a]3_S,26:10.0,2,disPibers0.763501285200087
/2020/2/disGwatch0.76510427906401,951.6,984.4,1066.6,DiCo4(99zZ<nkafj,25:21.0,2,disGwatch0.76510427906401
/2020/2/dis[eries0.240556731600412,320.6,326.8,349.6,TVhJ7pV?0zFWKy_P,51:29.0,2,dis[eries0.240556731600412
/2020/2/divm-2-ep0.100931063096902,38.6,40.4,43.8,Di&x+-0Sgr)9FZLO,10:16.0,2,divm-2-ep0.100931063096902
/2020/2/dojewatch0.518571734598294,1065,1093.8,1166.2,"muy(D#""d02`vwt_^",19:35.0,2,dojewatch0.518571734598294
/2020/2/donFekend0.28855853177951,1522.8,1562.2,1755.2,HeheT7}B]M12oYRo,46:54.0,2,donFekend0.28855853177951
/2020/2/doonnutes0.0916031428488058,880.2,906.4,954.4,Ga?%G!/m1PzuNFtA,33:35.0,2,doonnutes0.0916031428488058
/2020/2/douz-info0.884072493360741,276,280.4,298.6,"do""hq2Gv(1b#'qX=",54:30.0,2,douz-info0.884072493360741
/2020/2/douPlease0.363112801188538,747.4,753.4,807.2,"do""hq2Gv(1b#'qX=",39:22.0,2,douPlease0.363112801188538
/2020/2/dov^ition0.386563990354267,728.2,740.2,783.2,"Ac8IJsKH,4xtY.Tk",30:48.0,2,dov^ition0.386563990354267
/2020/2/dr-Jboots0.435686315559777,306.2,310.6,342.6,Dr2iButy-<Y#0d,10:38.0,2,dr-Jboots0.435686315559777
/2020/2/dr-d-info0.420258984797738,405.6,418,452.2,Dr2iButy-<Y#0d,03:48.0,2,dr-d-info0.420258984797738
